pid,time,cpu
6350,18:43:46,0
6211,18:43:46,0
582,18:43:46,0
8988,18:43:46,0.1
8914,18:43:46,0
6007,18:43:46,0
8987,18:43:46,0
141,18:43:47,0
395,18:43:47,0
249,18:43:47,0
9158,18:43:47,0
8978,18:43:47,0
6043,18:43:47,0.3
6020,18:43:47,0
6338,18:43:47,0
172,18:43:47,0
406,18:43:47,0
343,18:43:47,0
6002,18:43:47,0.2
8945,18:43:47,0
6350,18:43:47,0
6211,18:43:47,0
582,18:43:47,0
8988,18:43:47,0.1
8914,18:43:47,0
6007,18:43:47,0
8987,18:43:47,0
141,18:43:48,0
395,18:43:48,0
249,18:43:48,0
9158,18:43:48,0
8978,18:43:48,0
6043,18:43:48,0.1
6020,18:43:48,0
6338,18:43:48,0
172,18:43:48,0
406,18:43:48,0
343,18:43:48,0
6002,18:43:48,0.3
8945,18:43:48,0
6350,18:43:48,0
6211,18:43:48,0
582,18:43:48,0
8988,18:43:48,0.1
8914,18:43:48,0
6007,18:43:48,0
8987,18:43:48,0
141,18:43:49,0
395,18:43:49,0.3
249,18:43:49,0
9158,18:43:49,0
8978,18:43:49,0.6
6043,18:43:49,0.1
6020,18:43:49,0
6338,18:43:49,0
172,18:43:49,0
406,18:43:49,0
343,18:43:49,0
6002,18:43:49,0.6
8945,18:43:49,0
6350,18:43:49,0
6211,18:43:49,0
582,18:43:49,0
8988,18:43:49,0.1
8914,18:43:49,0
6007,18:43:49,0
8987,18:43:49,0
141,18:43:50,0
395,18:43:50,0
249,18:43:50,0
9158,18:43:50,0
8978,18:43:50,0.1
6043,18:43:50,0.2
6020,18:43:50,0
6338,18:43:50,0
172,18:43:50,0
406,18:43:50,0
343,18:43:50,0
6002,18:43:50,0.2
8945,18:43:50,0
6350,18:43:50,0
6211,18:43:50,0
582,18:43:50,0
8988,18:43:50,0.3
8914,18:43:50,0
6007,18:43:50,0
8987,18:43:50,0
141,18:43:51,0
395,18:43:51,0
249,18:43:51,0
9158,18:43:51,0
8978,18:43:51,0
6043,18:43:51,0.2
6020,18:43:51,0
6338,18:43:51,0
172,18:43:51,0
406,18:43:51,0
343,18:43:51,0
6002,18:43:51,0.2
8945,18:43:51,0
6350,18:43:51,0
6211,18:43:51,0
582,18:43:51,0
8988,18:43:51,0.1
8914,18:43:51,0
6007,18:43:51,0
8987,18:43:51,0
141,18:43:52,0
395,18:43:52,0
249,18:43:52,0
9158,18:43:52,0
8978,18:43:52,0
6043,18:43:52,0.2
6020,18:43:52,0
6338,18:43:52,0
172,18:43:52,0
406,18:43:52,0
343,18:43:52,0
6002,18:43:52,0.2
8945,18:43:52,0
6350,18:43:52,0
6211,18:43:52,0
582,18:43:52,0
8988,18:43:52,0.1
8914,18:43:52,0
6007,18:43:52,0
8987,18:43:52,0
141,18:43:54,0
395,18:43:54,0.1
249,18:43:54,0
9158,18:43:54,0
8978,18:43:54,0
6043,18:43:54,0.1
6020,18:43:54,0
6338,18:43:54,0
172,18:43:54,0
406,18:43:54,0
343,18:43:54,0
6002,18:43:54,1.1
8945,18:43:54,0
6350,18:43:54,0
6211,18:43:54,0
582,18:43:54,0
8988,18:43:54,0.1
8914,18:43:54,0
6007,18:43:54,0
8987,18:43:54,0
141,18:43:55,0
395,18:43:55,0.1
249,18:43:55,0
9158,18:43:55,0
8978,18:43:55,0
6043,18:43:55,0.1
6020,18:43:55,0
6338,18:43:55,0
172,18:43:55,6.2
406,18:43:55,0
343,18:43:55,0
6002,18:43:55,0.2
8945,18:43:55,0
6350,18:43:55,0
6211,18:43:55,0
582,18:43:55,0
8988,18:43:55,0.1
8914,18:43:55,0
6007,18:43:55,0
8987,18:43:55,0
141,18:43:56,0
395,18:43:56,0
249,18:43:56,0
9158,18:43:56,0
8978,18:43:56,0
6043,18:43:56,0.1
6020,18:43:56,0
6338,18:43:56,0
172,18:43:56,0.1
406,18:43:56,0
343,18:43:56,0
6002,18:43:56,0.2
8945,18:43:56,0
6350,18:43:56,0
6211,18:43:56,0
582,18:43:56,0
8988,18:43:56,0.1
8914,18:43:56,0
6007,18:43:56,0
8987,18:43:56,0
141,18:43:57,0
395,18:43:57,0
249,18:43:57,0
9158,18:43:57,0
8978,18:43:57,0
6043,18:43:57,0.3
6020,18:43:57,0
6338,18:43:57,0
172,18:43:57,0
406,18:43:57,0
343,18:43:57,0
6002,18:43:57,0.1
8945,18:43:57,0
6350,18:43:57,0
6211,18:43:57,0
582,18:43:57,0
8988,18:43:57,0.1
8914,18:43:57,0
6007,18:43:57,0
8987,18:43:57,0
141,18:43:58,0
395,18:43:58,0
249,18:43:58,0
9158,18:43:58,0
8978,18:43:58,0
6043,18:43:58,0.3
6020,18:43:58,0
6338,18:43:58,0
172,18:43:58,0
406,18:43:58,0
343,18:43:58,0
6002,18:43:58,0.1
8945,18:43:58,0
6350,18:43:58,0
6211,18:43:58,0
582,18:43:58,0
8988,18:43:58,0.1
8914,18:43:58,0
6007,18:43:58,0
8987,18:43:58,0
141,18:43:59,0
395,18:43:59,0
249,18:43:59,0
9158,18:43:59,0
8978,18:43:59,0
6043,18:43:59,0.3
6020,18:43:59,0
6338,18:43:59,0
172,18:43:59,0
406,18:43:59,0
343,18:43:59,0
6002,18:43:59,0.1
8945,18:43:59,0
6350,18:43:59,0
6211,18:43:59,0
582,18:43:59,0
8988,18:43:59,0.1
8914,18:43:59,0
6007,18:43:59,0
8987,18:43:59,0
141,18:44:00,0
395,18:44:00,0
249,18:44:00,0
9158,18:44:00,0
8978,18:44:00,0
6043,18:44:00,0.2
6020,18:44:00,0
6338,18:44:00,0
172,18:44:00,0
406,18:44:00,0.6
343,18:44:00,0
6002,18:44:00,0
8945,18:44:00,0
6350,18:44:00,0
6211,18:44:00,0
582,18:44:00,0
8988,18:44:00,0.5
8914,18:44:00,0
6007,18:44:00,0
8987,18:44:00,0
141,18:44:01,0.8
395,18:44:01,0
249,18:44:01,0
9158,18:44:01,0.3
8978,18:44:01,0.4
6043,18:44:01,0.4
6020,18:44:01,0
6338,18:44:01,0
172,18:44:01,0
406,18:44:01,0
343,18:44:01,0
6002,18:44:01,0.5
8945,18:44:01,0
6350,18:44:01,0
6211,18:44:01,0
582,18:44:01,0
8988,18:44:01,0.3
8914,18:44:01,0
6007,18:44:01,0
8987,18:44:01,0
141,18:44:02,0
395,18:44:02,0
249,18:44:02,0
9158,18:44:02,0
8978,18:44:02,0
6043,18:44:02,0.2
6020,18:44:02,0
6338,18:44:02,0
172,18:44:02,0
406,18:44:02,0
343,18:44:02,0
6002,18:44:02,0
8945,18:44:02,0
6350,18:44:02,0
6211,18:44:02,0
582,18:44:02,0
8988,18:44:02,0.1
8914,18:44:02,0
6007,18:44:02,0
8987,18:44:02,0
141,18:44:03,0
395,18:44:03,0
249,18:44:03,0
9158,18:44:03,0
8978,18:44:03,0
6043,18:44:03,0.2
6020,18:44:03,0
6338,18:44:03,0
172,18:44:03,0
406,18:44:03,0
343,18:44:03,0
6002,18:44:03,0.3
8945,18:44:03,0
6350,18:44:03,0
6211,18:44:03,0
582,18:44:03,0
8988,18:44:03,0.2
8914,18:44:03,0
6007,18:44:03,0
8987,18:44:03,0
141,18:44:04,0
395,18:44:04,0
249,18:44:04,0
9158,18:44:04,0
8978,18:44:04,0.1
6043,18:44:04,0.2
6020,18:44:04,0
6338,18:44:04,0
172,18:44:04,0
406,18:44:04,0
343,18:44:04,0
6002,18:44:04,0.1
8945,18:44:04,0
6350,18:44:04,0
6211,18:44:04,0
582,18:44:04,0
8988,18:44:04,0.2
8914,18:44:04,0
6007,18:44:04,0
8987,18:44:04,0
141,18:44:05,0
395,18:44:05,0
249,18:44:05,0
9158,18:44:05,0
8978,18:44:05,0.2
6043,18:44:05,0.2
6020,18:44:05,0
6338,18:44:05,0
172,18:44:05,0
406,18:44:05,0.3
343,18:44:05,0
6002,18:44:05,0.3
8945,18:44:05,0
6350,18:44:05,0
6211,18:44:05,0
582,18:44:05,0
8988,18:44:05,0.2
8914,18:44:05,0
6007,18:44:05,0
8987,18:44:05,0
141,18:44:06,0
395,18:44:06,0
249,18:44:06,0
9158,18:44:06,0
8978,18:44:06,0.3
6043,18:44:06,0.1
6020,18:44:06,0
6338,18:44:06,0
172,18:44:06,0
406,18:44:06,0
343,18:44:06,0
6002,18:44:06,0.1
8945,18:44:06,0
6350,18:44:06,0
6211,18:44:06,0
582,18:44:06,0
8988,18:44:06,0.1
8914,18:44:06,0
6007,18:44:06,0
8987,18:44:06,0
141,18:44:07,0
395,18:44:07,0
249,18:44:07,0
9158,18:44:07,0
8978,18:44:07,0.1
6043,18:44:07,0.3
6020,18:44:07,0
6338,18:44:07,0
172,18:44:07,0
406,18:44:07,0
343,18:44:07,0
6002,18:44:07,0
8945,18:44:07,0
6350,18:44:07,0
6211,18:44:07,0
582,18:44:07,0
8988,18:44:07,0.2
8914,18:44:07,0
6007,18:44:07,0
8987,18:44:07,0
141,18:44:08,0
395,18:44:08,0
249,18:44:08,0
9158,18:44:08,0
8978,18:44:08,0
6043,18:44:08,0.1
6020,18:44:08,0
6338,18:44:08,0
172,18:44:08,0
406,18:44:08,0
343,18:44:08,0
6002,18:44:08,0.1
8945,18:44:08,0
6350,18:44:08,0
6211,18:44:08,0
582,18:44:08,0
8988,18:44:08,0.2
8914,18:44:08,0
6007,18:44:08,0
8987,18:44:08,0
141,18:44:09,0
395,18:44:09,0
249,18:44:09,0
9158,18:44:09,0
8978,18:44:09,0.1
6043,18:44:09,0.1
6020,18:44:09,0
6338,18:44:09,0
172,18:44:09,0
406,18:44:09,0
343,18:44:09,0
6002,18:44:09,0
8945,18:44:09,0
6350,18:44:09,0
6211,18:44:09,0
582,18:44:09,0
8988,18:44:09,0.1
8914,18:44:09,0
6007,18:44:09,0
8987,18:44:09,0
141,18:44:10,0
395,18:44:10,0.1
249,18:44:10,0
9158,18:44:10,0
8978,18:44:10,0.2
6043,18:44:10,0.2
6020,18:44:10,0
6338,18:44:10,0
172,18:44:10,0
406,18:44:10,0.1
343,18:44:10,0
6002,18:44:10,0.2
8945,18:44:10,0
6350,18:44:10,0
6211,18:44:10,0
582,18:44:10,0
8988,18:44:10,0.1
8914,18:44:10,0
6007,18:44:10,0
8987,18:44:10,0
141,18:44:11,0.2
395,18:44:11,0
249,18:44:11,0
9158,18:44:11,0.1
8978,18:44:11,0
6043,18:44:11,0.3
6020,18:44:11,0
6338,18:44:11,0
172,18:44:11,0
406,18:44:11,0
343,18:44:11,0
6002,18:44:11,0.6
8945,18:44:11,0
6350,18:44:11,0
6211,18:44:11,0
582,18:44:11,0
8988,18:44:11,0.1
8914,18:44:11,0
6007,18:44:11,0
8987,18:44:11,0
141,18:44:12,0
395,18:44:12,0
249,18:44:12,0
9158,18:44:12,0
8978,18:44:12,0.1
6043,18:44:12,0.3
6020,18:44:12,0
6338,18:44:12,0
172,18:44:12,0
406,18:44:12,0
343,18:44:12,0
6002,18:44:12,0.2
8945,18:44:12,0
6350,18:44:12,0
6211,18:44:12,0
582,18:44:12,0
8988,18:44:12,0.1
8914,18:44:12,0
6007,18:44:12,0
8987,18:44:12,0
141,18:44:13,0
395,18:44:13,0
249,18:44:13,0
9158,18:44:13,0
8978,18:44:13,0
6043,18:44:13,0.3
6020,18:44:13,0
6338,18:44:13,0
172,18:44:13,0
406,18:44:13,0
343,18:44:13,0
6002,18:44:13,0.3
8945,18:44:13,0
6350,18:44:13,0
6211,18:44:13,0
582,18:44:13,0
8988,18:44:13,0.1
8914,18:44:13,0
6007,18:44:13,0
8987,18:44:13,0
141,18:44:14,0
395,18:44:14,0.5
249,18:44:14,0
9158,18:44:14,0
8978,18:44:14,0
6043,18:44:14,0.2
6020,18:44:14,0
6338,18:44:14,0
172,18:44:14,0
406,18:44:14,0
343,18:44:14,0
6002,18:44:14,0.2
8945,18:44:14,0
6350,18:44:14,0
6211,18:44:14,0
582,18:44:14,0
8988,18:44:14,0.1
8914,18:44:14,0
6007,18:44:14,0
8987,18:44:14,0
141,18:44:15,0
395,18:44:15,0
249,18:44:15,0
9158,18:44:15,0
8978,18:44:15,0
6043,18:44:15,0.2
6020,18:44:15,0
6338,18:44:15,0
172,18:44:15,0
406,18:44:15,0
343,18:44:15,0
6002,18:44:15,0.4
8945,18:44:15,0
6350,18:44:15,0
6211,18:44:15,0
582,18:44:15,0
8988,18:44:15,0.1
8914,18:44:15,0
6007,18:44:15,0
8987,18:44:15,0
141,18:44:16,0
395,18:44:16,0
249,18:44:16,0
9158,18:44:16,0
8978,18:44:16,0
6043,18:44:16,0.2
6020,18:44:16,0
6338,18:44:16,0
172,18:44:16,0
406,18:44:16,0
343,18:44:16,0
6002,18:44:16,0.6
8945,18:44:16,0
6350,18:44:16,0
6211,18:44:16,0
582,18:44:16,0
8988,18:44:16,0.1
8914,18:44:16,0
6007,18:44:16,0
8987,18:44:16,0
141,18:44:17,0
395,18:44:17,0
249,18:44:17,0
9158,18:44:17,0
8978,18:44:17,0
6043,18:44:17,0.2
6020,18:44:17,0
6338,18:44:17,0
172,18:44:17,0
406,18:44:17,0
343,18:44:17,0
6002,18:44:17,0.1
8945,18:44:17,0
6350,18:44:17,0
6211,18:44:17,0
582,18:44:17,0
8988,18:44:17,0.1
8914,18:44:17,0
6007,18:44:17,0
8987,18:44:17,0
141,18:44:18,0
395,18:44:18,0
249,18:44:18,0
9158,18:44:18,0
8978,18:44:18,0
6043,18:44:18,0.1
6020,18:44:18,0
6338,18:44:18,0
172,18:44:18,0
406,18:44:18,0
343,18:44:18,0
6002,18:44:18,0.2
8945,18:44:18,0
6350,18:44:18,0
6211,18:44:18,0
582,18:44:18,0
8988,18:44:18,0.1
8914,18:44:18,0
6007,18:44:18,0
8987,18:44:18,0
141,18:44:19,0
395,18:44:19,0.1
249,18:44:19,0
9158,18:44:19,0
8978,18:44:19,0
6043,18:44:19,0.3
6020,18:44:19,0
6338,18:44:19,0
172,18:44:19,0
406,18:44:19,0
343,18:44:19,0
6002,18:44:19,0
8945,18:44:19,0
6350,18:44:19,0
6211,18:44:19,0
582,18:44:19,0
8988,18:44:19,0.3
8914,18:44:19,0
6007,18:44:19,0
8987,18:44:19,0
141,18:44:21,0
395,18:44:21,0
249,18:44:21,0
9158,18:44:21,0
8978,18:44:21,0
6043,18:44:21,0.1
6020,18:44:21,0
6338,18:44:21,0
172,18:44:21,0.1
406,18:44:21,0
343,18:44:21,0
6002,18:44:21,0.2
8945,18:44:21,0
6350,18:44:21,0
6211,18:44:21,0
582,18:44:21,0
8988,18:44:21,0.1
8914,18:44:21,0
6007,18:44:21,0
8987,18:44:21,0
141,18:44:22,0
395,18:44:22,0
249,18:44:22,0
9158,18:44:22,0
8978,18:44:22,0
6043,18:44:22,0.2
6020,18:44:22,0
6338,18:44:22,0
172,18:44:22,0
406,18:44:22,0
343,18:44:22,0
6002,18:44:22,0.2
8945,18:44:22,0
6350,18:44:22,0
6211,18:44:22,0
582,18:44:22,0
8988,18:44:22,0.3
8914,18:44:22,0
6007,18:44:22,0
8987,18:44:22,0
141,18:44:23,0
395,18:44:23,0
249,18:44:23,0
9158,18:44:23,0
8978,18:44:23,0
6043,18:44:23,0.1
6020,18:44:23,0
6338,18:44:23,0
172,18:44:23,0
406,18:44:23,0
343,18:44:23,0
6002,18:44:23,0.2
8945,18:44:23,0
6350,18:44:23,0
6211,18:44:23,0
582,18:44:23,0
8988,18:44:23,0.1
8914,18:44:23,0
6007,18:44:23,0
8987,18:44:23,0
141,18:44:24,0
395,18:44:24,0.3
249,18:44:24,0
9158,18:44:24,0
8978,18:44:24,0
6043,18:44:24,0.1
6020,18:44:24,0
6338,18:44:24,0
172,18:44:24,0
406,18:44:24,0
343,18:44:24,0
6002,18:44:24,0
8945,18:44:24,0
6350,18:44:24,0
6211,18:44:24,0
582,18:44:24,0
8988,18:44:24,0.1
8914,18:44:24,0
6007,18:44:24,0
8987,18:44:24,0
141,18:44:25,0
395,18:44:25,0
249,18:44:25,0
9158,18:44:25,0
8978,18:44:25,0
6043,18:44:25,0.1
6020,18:44:25,0
6338,18:44:25,0
172,18:44:25,0
406,18:44:25,0
343,18:44:25,0
6002,18:44:25,0.2
8945,18:44:25,0
6350,18:44:25,0
6211,18:44:25,0
582,18:44:25,0
8988,18:44:25,0.1
8914,18:44:25,0
6007,18:44:25,0
8987,18:44:25,0
141,18:44:26,0
395,18:44:26,0
249,18:44:26,0
9158,18:44:26,0
8978,18:44:26,0
6043,18:44:26,0.1
6020,18:44:26,0
6338,18:44:26,0
172,18:44:26,0
406,18:44:26,0
343,18:44:26,0
6002,18:44:26,0
8945,18:44:26,0
6350,18:44:26,0
6211,18:44:26,0
582,18:44:26,0
8988,18:44:26,0.1
8914,18:44:26,0
6007,18:44:26,0
8987,18:44:26,0
141,18:44:27,0
395,18:44:27,0
249,18:44:27,0
9158,18:44:27,0
8978,18:44:27,0
6043,18:44:27,0.3
6020,18:44:27,0
6338,18:44:27,0
172,18:44:27,0
406,18:44:27,0
343,18:44:27,0
6002,18:44:27,0
8945,18:44:27,0
6350,18:44:27,0
6211,18:44:27,0
582,18:44:27,0
8988,18:44:27,0.2
8914,18:44:27,0
6007,18:44:27,0
8987,18:44:27,0
141,18:44:28,0
395,18:44:28,0
249,18:44:28,0
9158,18:44:28,0
8978,18:44:28,0
6043,18:44:28,0.1
6020,18:44:28,0
6338,18:44:28,0
172,18:44:28,0
406,18:44:28,0
343,18:44:28,0
6002,18:44:28,0.2
8945,18:44:28,0
6350,18:44:28,0
6211,18:44:28,0
582,18:44:28,0
8988,18:44:28,0.1
8914,18:44:28,0
6007,18:44:28,0
8987,18:44:28,0
141,18:44:29,0
395,18:44:29,0
249,18:44:29,0
9158,18:44:29,0
8978,18:44:29,0.1
6043,18:44:29,0.3
6020,18:44:29,0
6338,18:44:29,0
172,18:44:29,0
406,18:44:29,0
343,18:44:29,0
6002,18:44:29,0.3
8945,18:44:29,0
6350,18:44:29,0
6211,18:44:29,0
582,18:44:29,0
8988,18:44:29,0.2
8914,18:44:29,0
6007,18:44:29,0
8987,18:44:29,0
141,18:44:30,0
395,18:44:30,0
249,18:44:30,0
9158,18:44:30,0
8978,18:44:30,0
6043,18:44:30,0.2
6020,18:44:30,0
6338,18:44:30,0
172,18:44:30,0
406,18:44:30,0.3
343,18:44:30,0
6002,18:44:30,0.1
8945,18:44:30,0
6350,18:44:30,0
6211,18:44:30,0
582,18:44:30,0
8988,18:44:30,0.5
8914,18:44:30,0
6007,18:44:30,0
8987,18:44:30,0
141,18:44:31,0
395,18:44:31,0
249,18:44:31,0
9158,18:44:31,0
8978,18:44:31,0
6043,18:44:31,0.3
6020,18:44:31,0.5
6338,18:44:31,0
172,18:44:31,0
406,18:44:31,0
343,18:44:31,0
6002,18:44:31,2.3
8945,18:44:31,0
6350,18:44:31,0
6211,18:44:31,0
582,18:44:31,0
8988,18:44:31,1.3
8914,18:44:31,0
6007,18:44:31,0
8987,18:44:31,0
141,18:44:32,0
395,18:44:32,0
249,18:44:32,0
9158,18:44:32,0
8978,18:44:32,0
6043,18:44:32,0.1
6020,18:44:32,0
6338,18:44:32,0
172,18:44:32,0
406,18:44:32,0
343,18:44:32,0
6002,18:44:32,0.2
8945,18:44:32,0
6350,18:44:32,0
6211,18:44:32,0
582,18:44:32,0
8988,18:44:32,0.4
8914,18:44:32,0
6007,18:44:32,0
8987,18:44:32,0
141,18:44:33,0
395,18:44:33,0
249,18:44:33,0
9158,18:44:33,0
8978,18:44:33,0
6043,18:44:33,0.2
6020,18:44:33,0
6338,18:44:33,0
172,18:44:33,0
406,18:44:33,0
343,18:44:33,0
6002,18:44:33,0.3
8945,18:44:33,0
6350,18:44:33,0
6211,18:44:33,0
582,18:44:33,0
8988,18:44:33,0.4
8914,18:44:33,0
6007,18:44:33,0
8987,18:44:33,0
141,18:44:34,0
395,18:44:34,0
249,18:44:34,0
9158,18:44:34,0
8978,18:44:34,0
6043,18:44:34,0.2
6020,18:44:34,0
6338,18:44:34,0
172,18:44:34,0
406,18:44:34,0
343,18:44:34,0
6002,18:44:34,0
8945,18:44:34,0
6350,18:44:34,0
6211,18:44:34,0
582,18:44:34,0
8988,18:44:34,0.1
8914,18:44:34,0
6007,18:44:34,0
8987,18:44:34,0
141,18:44:35,0
395,18:44:35,0
249,18:44:35,0
9158,18:44:35,0
8978,18:44:35,0.1
6043,18:44:35,0.1
6020,18:44:35,0
6338,18:44:35,0
172,18:44:35,0
406,18:44:35,0.1
343,18:44:35,0
6002,18:44:35,0.2
8945,18:44:35,0
6350,18:44:35,0
6211,18:44:35,0
582,18:44:35,0
8988,18:44:35,0.1
8914,18:44:35,0
6007,18:44:35,0
8987,18:44:35,0
141,18:44:36,0
395,18:44:36,0
249,18:44:36,0
9158,18:44:36,0
8978,18:44:36,0.1
6043,18:44:36,0.2
6020,18:44:36,0
6338,18:44:36,0
172,18:44:36,0
406,18:44:36,0
343,18:44:36,0
6002,18:44:36,0.1
8945,18:44:36,0
6350,18:44:36,0
6211,18:44:36,0
582,18:44:36,0
8988,18:44:36,0.1
8914,18:44:36,0
6007,18:44:36,0
8987,18:44:36,0
141,18:44:37,0
395,18:44:37,0
249,18:44:37,0
9158,18:44:37,0
8978,18:44:37,0.1
6043,18:44:37,0.3
6020,18:44:37,0
6338,18:44:37,0
172,18:44:37,0
406,18:44:37,0
343,18:44:37,0
6002,18:44:37,0
8945,18:44:37,0
6350,18:44:37,0
6211,18:44:37,0
582,18:44:37,0
8988,18:44:37,0.1
8914,18:44:37,0
6007,18:44:37,0
8987,18:44:37,0
141,18:44:38,0
395,18:44:38,0
249,18:44:38,0
9158,18:44:38,0
8978,18:44:38,0.1
6043,18:44:38,0.1
6020,18:44:38,0
6338,18:44:38,0
172,18:44:38,0
406,18:44:38,0
343,18:44:38,0
6002,18:44:38,0.1
8945,18:44:38,0
6350,18:44:38,0
6211,18:44:38,0
582,18:44:38,0
8988,18:44:38,0.1
8914,18:44:38,0
6007,18:44:38,0
8987,18:44:38,0
141,18:44:39,0
395,18:44:39,0.1
249,18:44:39,0
9158,18:44:39,0
8978,18:44:39,0
6043,18:44:39,0.1
6020,18:44:39,0
6338,18:44:39,0
172,18:44:39,0
406,18:44:39,0
343,18:44:39,0
6002,18:44:39,0.1
8945,18:44:39,0
6350,18:44:39,0
6211,18:44:39,0
582,18:44:39,0
8988,18:44:39,0.1
8914,18:44:39,0
6007,18:44:39,0
8987,18:44:39,0
141,18:44:40,0
395,18:44:40,0
249,18:44:40,0
9158,18:44:40,0
8978,18:44:40,0
6043,18:44:40,0.2
6020,18:44:40,0
6338,18:44:40,0
172,18:44:40,0
406,18:44:40,0.1
343,18:44:40,0
6002,18:44:40,0
8945,18:44:40,0
6350,18:44:40,0
6211,18:44:40,0
582,18:44:40,0
8988,18:44:40,0.1
8914,18:44:40,0
6007,18:44:40,0
8987,18:44:40,0
141,18:44:41,0.3
395,18:44:41,0
249,18:44:41,0
9158,18:44:41,0.4
8978,18:44:41,0
6043,18:44:41,0.3
6020,18:44:41,0
6338,18:44:41,0
172,18:44:41,0
406,18:44:41,0
343,18:44:41,0
6002,18:44:41,0.1
8945,18:44:41,0
6350,18:44:41,0
6211,18:44:41,0
582,18:44:41,0
8988,18:44:41,0.1
8914,18:44:41,0
6007,18:44:41,0
8987,18:44:41,0
141,18:44:42,0
395,18:44:42,0
249,18:44:42,0
9158,18:44:42,0
8978,18:44:42,0
6043,18:44:42,0.2
6020,18:44:42,0
6338,18:44:42,0
172,18:44:42,0
406,18:44:42,0
343,18:44:42,0
6002,18:44:42,0.2
8945,18:44:42,0
6350,18:44:42,0
6211,18:44:42,0
582,18:44:42,0
8988,18:44:42,0.1
8914,18:44:42,0
6007,18:44:42,0
8987,18:44:42,0
141,18:44:43,0
395,18:44:43,0
249,18:44:43,0
9158,18:44:43,0
8978,18:44:43,0.1
6043,18:44:43,0.1
6020,18:44:43,0
6338,18:44:43,0
172,18:44:43,0
406,18:44:43,0
343,18:44:43,0
6002,18:44:43,0.4
8945,18:44:43,0
6350,18:44:43,0
6211,18:44:43,0
582,18:44:43,0
8988,18:44:43,0.1
8914,18:44:43,0
6007,18:44:43,0
8987,18:44:43,0
141,18:44:44,0
395,18:44:44,0.6
249,18:44:44,0
9158,18:44:44,0
8978,18:44:44,0
6043,18:44:44,0.3
6020,18:44:44,0
6338,18:44:44,0
172,18:44:44,0
406,18:44:44,0
343,18:44:44,0
6002,18:44:44,0.1
8945,18:44:44,0
6350,18:44:44,0
6211,18:44:44,0
582,18:44:44,0
8988,18:44:44,0.1
8914,18:44:44,0
6007,18:44:44,0
8987,18:44:44,0
141,18:44:45,0
395,18:44:45,0
249,18:44:45,0
9158,18:44:45,0
8978,18:44:45,0
6043,18:44:45,0.3
6020,18:44:45,0
6338,18:44:45,0
172,18:44:45,0
406,18:44:45,0
343,18:44:45,0
6002,18:44:45,0.2
8945,18:44:45,0
6350,18:44:45,0
6211,18:44:45,0
582,18:44:45,0
8988,18:44:45,0.1
8914,18:44:45,0
6007,18:44:45,0
8987,18:44:45,0
141,18:44:46,0
395,18:44:46,0
249,18:44:46,0
9158,18:44:46,0
8978,18:44:46,0
6043,18:44:46,0.2
6020,18:44:46,0
6338,18:44:46,0
172,18:44:46,0
406,18:44:46,0
343,18:44:46,0
6002,18:44:46,0.2
8945,18:44:46,0
6350,18:44:46,0
6211,18:44:46,0
582,18:44:46,0
8988,18:44:46,0.1
8914,18:44:46,0
6007,18:44:46,0
8987,18:44:46,0
141,18:44:47,0
395,18:44:47,0
249,18:44:47,0
9158,18:44:47,0
8978,18:44:47,0
6043,18:44:47,0.3
6020,18:44:47,0
6338,18:44:47,0
172,18:44:47,0
406,18:44:47,0
343,18:44:47,0
6002,18:44:47,0
8945,18:44:47,0
6350,18:44:47,0
6211,18:44:47,0
582,18:44:47,0
8988,18:44:47,0.1
8914,18:44:47,0
6007,18:44:47,0
8987,18:44:47,0
141,18:44:49,0
395,18:44:49,0
249,18:44:49,0
9158,18:44:49,0
8978,18:44:49,0
6043,18:44:49,0.1
6020,18:44:49,0
6338,18:44:49,0
172,18:44:49,0
406,18:44:49,0
343,18:44:49,0
6002,18:44:49,0.2
8945,18:44:49,0
6350,18:44:49,0
6211,18:44:49,0
582,18:44:49,0
8988,18:44:49,0.1
8914,18:44:49,0
6007,18:44:49,0
8987,18:44:49,0
141,18:44:50,0
395,18:44:50,0.1
249,18:44:50,0
9158,18:44:50,0
8978,18:44:50,0
6043,18:44:50,0.2
6020,18:44:50,0
6338,18:44:50,0
172,18:44:50,0
406,18:44:50,0
343,18:44:50,0
6002,18:44:50,0.1
8945,18:44:50,0
6350,18:44:50,0
6211,18:44:50,0
582,18:44:50,0
8988,18:44:50,0.1
8914,18:44:50,0
6007,18:44:50,0
8987,18:44:50,0
141,18:44:51,0
395,18:44:51,0
249,18:44:51,0
9158,18:44:51,0
8978,18:44:51,0
6043,18:44:51,0.1
6020,18:44:51,0
6338,18:44:51,0
172,18:44:51,0
406,18:44:51,0
343,18:44:51,0
6002,18:44:51,0
8945,18:44:51,0
6350,18:44:51,0
6211,18:44:51,0
582,18:44:51,0
8988,18:44:51,0.1
8914,18:44:51,0
6007,18:44:51,0
8987,18:44:51,0
141,18:44:52,0.1
395,18:44:52,0
249,18:44:52,0
9158,18:44:52,0
8978,18:44:52,0
6043,18:44:52,0.3
6020,18:44:52,0
6338,18:44:52,0
172,18:44:52,0
406,18:44:52,0
343,18:44:52,0
6002,18:44:52,0.2
8945,18:44:52,0
6350,18:44:52,0
6211,18:44:52,0
582,18:44:52,0
8988,18:44:52,0.1
8914,18:44:52,0
6007,18:44:52,0
8987,18:44:52,0
141,18:44:53,0
395,18:44:53,0
249,18:44:53,0
9158,18:44:53,0
8978,18:44:53,0
